court_ID,match_ID,start_dt,end_dt
-4921479575323232090,-8848303868741581154,2016-06-18 12:00:00,2016-06-18 15:00:00
-4921479575323232086,-8848303868741581153,2016-06-18 04:00:00,2016-06-18 05:00:00
-4921479575323232083,-8848303868741581156,2016-06-18 08:00:00,2016-06-18 09:00:00
-4921479575323232081,-8848303868741581155,2016-06-18 12:00:00,2016-06-18 15:00:00
-4921479575323232087,-8848303868742581141,2016-06-18 16:00:00,2016-06-18 19:00:00
-4921479575323232088,-8848303868742581142,2016-06-18 16:00:00,2016-06-18 19:00:00
-4921479575323232088,-8848303868742581147,2016-06-18 12:00:00,2016-06-18 15:00:00
-4921479575323232084,-8848303868742581148,2016-06-18 04:00:00,2016-06-18 07:00:00
-4921479575323232087,-8848303868742581146,2016-06-18 12:00:00,2016-06-18 15:00:00
-4921479575323232089,-8848303868742581151,2016-06-18 04:00:00,2016-06-18 05:00:00
-4921479575323232086,-8848303868742581152,2016-06-18 08:00:00,2016-06-18 10:00:00
-4921479575323232089,-8848303868742581150,2016-06-18 08:00:00,2016-06-18 10:00:00
-4921479575323232088,-8848303868747581126,2016-06-18 12:00:00,2016-06-18 13:00:00
-4921479575323232090,-8848303868747581125,2016-06-18 08:00:00,2016-06-18 09:00:00
-4921479575323232085,-8848303868747581132,2016-06-18 08:00:00,2016-06-18 10:00:00
-4921479575323232090,-8848303868747581131,2016-06-18 12:00:00,2016-06-18 14:00:00
4745383381762694420,-8848303868747581130,2016-06-18 08:00:00,2016-06-18 09:00:00
-4921479575323232085,-8848303868747581136,2016-06-17 08:00:00,2016-06-17 11:00:00
-4921479575323232085,-8848303868747581135,2016-06-17 08:00:00,2016-06-17 11:00:00
-4921479575323232087,-8848303868747581134,2016-06-17 08:00:00,2016-06-17 10:00:00
6963660527408599656,-8170905351615436297,2016-06-19 16:00:00,2016-06-19 18:00:00
6963660527408599661,-8170906351612436312,2016-06-19 08:00:00,2016-06-19 11:00:00
6963660527408599656,-8170906351612436311,2016-06-19 04:00:00,2016-06-19 05:00:00
6963660527408599650,-8170906351612436314,2016-06-19 08:00:00,2016-06-19 10:00:00
6963660527408599662,-8170906351612436313,2016-06-18 12:00:00,2016-06-18 14:00:00
6963660527408599663,-8170906351612436316,2016-06-18 16:00:00,2016-06-18 18:00:00
6963660527408599651,-8170906351612436315,2016-06-18 08:00:00,2016-06-18 10:00:00
6963660527408599662,-8170906351612436318,2016-06-18 08:00:00,2016-06-18 11:00:00
6963660527408599651,-8170906351612436317,2016-06-18 08:00:00,2016-06-18 11:00:00
6963660527408599662,-8170906351612436320,2016-06-18 04:00:00,2016-06-18 06:00:00
6963660527408599660,-8170906351612436319,2016-06-18 12:00:00,2016-06-18 13:00:00
6963660527408599656,-8170906351613436305,2016-06-18 04:00:00,2016-06-18 06:00:00
6963660527408599663,-8170906351613436306,2016-06-18 12:00:00,2016-06-18 13:00:00
6963660527408599651,-8170906351613436319,2016-06-18 08:00:00,2016-06-18 11:00:00
6963660527408599657,-8170906351613436320,2016-06-18 08:00:00,2016-06-18 11:00:00
6963660527408599659,-8170906351613436318,2016-06-18 12:00:00,2016-06-18 15:00:00
6963660527408599650,-8170906351613436315,2016-06-18 12:00:00,2016-06-18 14:00:00
6963660527408599659,-8170906351613436316,2016-06-18 12:00:00,2016-06-18 14:00:00
6963660527408599657,-8170906351613436314,2016-06-18 08:00:00,2016-06-18 11:00:00
6963660527408599659,-8170906351626436410,2016-06-18 08:00:00,2016-06-18 11:00:00
6963660527408599650,-8170906351626436409,2016-06-18 08:00:00,2016-06-18 12:00:00
6963660527408599659,-8170906351626436408,2016-06-18 08:00:00,2016-06-18 10:00:00
6963660527408599650,-8170906351626436407,2016-06-18 12:00:00,2016-06-18 14:00:00
6963660527408599659,-8170906351626436406,2016-06-18 08:00:00,2016-06-18 11:00:00
6963660527408599650,-8170906351626436404,2016-06-17 04:00:00,2016-06-17 07:00:00
6963660527408599663,-8170906351626436403,2016-06-17 04:00:00,2016-06-17 06:00:00
6963660527408599650,-8170906351626436402,2016-06-17 04:00:00,2016-06-17 07:00:00
8963676527451599625,-6272176949461422712,2016-06-26 04:00:00,2016-06-26 06:00:00
8963676527451599620,-6272175949464422697,2016-06-26 08:00:00,2016-06-26 10:00:00
8963676527451599621,-6272175949464422698,2016-06-26 08:00:00,2016-06-26 11:00:00
8963676527451599628,-6272175949464422695,2016-06-26 16:00:00,2016-06-26 18:00:00
8963676527451599626,-6272175949464422696,2016-06-25 08:00:00,2016-06-25 10:00:00
6197952015526897321,-6272175949464422693,2016-06-25 08:00:00,2016-06-25 11:00:00
6197952015526897321,-6272175949464422694,2016-06-25 04:00:00,2016-06-25 07:00:00
8963676527451599630,-6272175949464422691,2016-06-25 12:00:00,2016-06-25 15:00:00
8963676527451599624,-6272175949464422692,2016-06-25 08:00:00,2016-06-25 11:00:00
8963676527451599620,-6272175949464422689,2016-06-25 12:00:00,2016-06-25 15:00:00
8963676527451599626,-6272175949464422690,2016-06-25 08:00:00,2016-06-25 11:00:00
6197952015526897321,-6272175949463422704,2016-06-25 08:00:00,2016-06-25 10:00:00
6197952015526897321,-6272175949463422703,2016-06-25 12:00:00,2016-06-25 13:00:00
8963676527451599631,-6272175949463422690,2016-06-25 08:00:00,2016-06-25 11:00:00
8963676527451599624,-6272175949463422689,2016-06-25 12:00:00,2016-06-25 13:00:00
8963676527451599620,-6272175949463422692,2016-06-25 16:00:00,2016-06-25 17:00:00
8963676527451599624,-6272175949463422691,2016-06-25 12:00:00,2016-06-25 15:00:00
8963676527451599627,-6272175949463422694,2016-06-25 08:00:00,2016-06-25 11:00:00
6197952015526897321,-6272175949463422693,2016-06-25 12:00:00,2016-06-25 14:00:00
8963676527451599628,-6272175949463422696,2016-06-25 08:00:00,2016-06-25 10:00:00
8963676527451599628,-6272175949463422695,2016-06-25 12:00:00,2016-06-25 15:00:00
8963676527451599625,-6272175949462422691,2016-06-25 12:00:00,2016-06-25 14:00:00
8963676527451599625,-6272175949462422692,2016-06-25 04:00:00,2016-06-25 05:00:00
8963676527451599624,-6272175949462422701,2016-06-25 12:00:00,2016-06-25 13:00:00
8963676527451599621,-6272175949462422702,2016-06-25 12:00:00,2016-06-25 15:00:00
8963676527451599624,-6272175949462422703,2016-06-25 12:00:00,2016-06-25 15:00:00
8963676527451599626,-6272175949462422704,2016-06-25 04:00:00,2016-06-25 08:00:00
8963676527451599625,-6272175949462422697,2016-06-24 04:00:00,2016-06-24 05:00:00
8963676527451599631,-6272175949462422698,2016-06-24 12:00:00,2016-06-24 14:00:00
8963676527451599626,-6272175949462422699,2016-06-24 12:00:00,2016-06-24 13:00:00
8963676527451599631,-6272175949462422700,2016-06-24 12:00:00,2016-06-24 16:00:00
6963657527296599332,3390740619510283748,2016-06-26 12:00:00,2016-06-26 15:00:00
6963657527296599333,3390741619507283763,2016-06-26 12:00:00,2016-06-26 15:00:00
6963657527296599328,3390741619507283762,2016-06-26 08:00:00,2016-06-26 09:00:00
6963657527296599328,3390741619507283773,2016-06-26 12:00:00,2016-06-26 14:00:00
6963657527296599336,3390741619507283772,2016-06-25 08:00:00,2016-06-25 11:00:00
6963657527296599335,3390741619507283775,2016-06-25 04:00:00,2016-06-25 07:00:00
6963657527296599328,3390741619507283774,2016-06-25 04:00:00,2016-06-25 06:00:00
6963657527296599334,3390741619507283769,2016-06-25 08:00:00,2016-06-25 11:00:00
6963657527296599331,3390741619507283768,2016-06-25 08:00:00,2016-06-25 09:00:00
6963657527296599334,3390741619507283771,2016-06-25 12:00:00,2016-06-25 15:00:00
6963657527296599337,3390741619507283770,2016-06-25 08:00:00,2016-06-25 12:00:00
6963657527296599330,3390741619508283772,2016-06-25 16:00:00,2016-06-25 18:00:00
6963657527296599328,3390741619508283773,2016-06-25 12:00:00,2016-06-25 15:00:00
6963657527296599330,3390741619508283762,2016-06-25 04:00:00,2016-06-25 07:00:00
6963657527296599331,3390741619508283763,2016-06-25 16:00:00,2016-06-25 18:00:00
6963657527296599337,3390741619508283760,2016-06-25 04:00:00,2016-06-25 06:00:00
6963657527296599334,3390741619508283761,2016-06-25 04:00:00,2016-06-25 06:00:00
6963657527296599337,3390741619508283766,2016-06-25 04:00:00,2016-06-25 05:00:00
6963657527296599333,3390741619508283767,2016-06-25 04:00:00,2016-06-25 07:00:00
6963657527296599334,3390741619508283764,2016-06-25 04:00:00,2016-06-25 05:00:00
-4363044321926345275,3390741619508283765,2016-06-25 08:00:00,2016-06-25 10:00:00
6963657527296599336,3390741619517283729,2016-06-25 16:00:00,2016-06-25 19:00:00
6963657527296599332,3390741619517283728,2016-06-25 12:00:00,2016-06-25 14:00:00
6963657527296599332,3390741619517283743,2016-06-25 08:00:00,2016-06-25 11:00:00
6963657527296599332,3390741619517283742,2016-06-25 04:00:00,2016-06-25 07:00:00
6963657527296599333,3390741619517283741,2016-06-25 08:00:00,2016-06-25 10:00:00
6963657527296599336,3390741619517283740,2016-06-25 08:00:00,2016-06-25 11:00:00
6963657527296599328,3390741619517283739,2016-06-24 04:00:00,2016-06-24 05:00:00
6963657527296599334,3390741619517283738,2016-06-24 16:00:00,2016-06-24 17:00:00
6963657527296599330,3390741619517283737,2016-06-24 04:00:00,2016-06-24 06:00:00
-4363044321926345275,3390741619517283736,2016-06-24 04:00:00,2016-06-24 06:00:00
-7483085546516952453,-6654915244751798799,2016-07-03 08:00:00,2016-07-03 12:00:00
-7483085546516952459,-6654916244764798886,2016-07-03 12:00:00,2016-07-03 14:00:00
-1794832575299310818,-6654916244764798885,2016-07-03 08:00:00,2016-07-03 10:00:00
-7483085546516952460,-6654916244764798892,2016-07-03 12:00:00,2016-07-03 13:00:00
-7483085546516952453,-6654916244764798891,2016-07-02 12:00:00,2016-07-02 16:00:00
-7483085546516952449,-6654916244764798890,2016-07-02 12:00:00,2016-07-02 16:00:00
-7483085546516952449,-6654916244764798889,2016-07-02 04:00:00,2016-07-02 07:00:00
-7483085546516952459,-6654916244764798896,2016-07-02 04:00:00,2016-07-02 05:00:00
-7483085546516952453,-6654916244764798895,2016-07-02 12:00:00,2016-07-02 13:00:00
-7483085546516952449,-6654916244764798894,2016-07-02 16:00:00,2016-07-02 18:00:00
-7483085546516952460,-6654916244764798893,2016-07-02 08:00:00,2016-07-02 10:00:00
-7483085546516952450,-6654916244765798887,2016-07-02 12:00:00,2016-07-02 15:00:00
-1794832575299310818,-6654916244765798888,2016-07-02 16:00:00,2016-07-02 19:00:00
-7483085546516952460,-6654916244765798889,2016-07-02 08:00:00,2016-07-02 09:00:00
-7483085546516952449,-6654916244765798890,2016-07-02 04:00:00,2016-07-02 06:00:00
-1794832575299310818,-6654916244765798891,2016-07-02 08:00:00,2016-07-02 10:00:00
-7483085546516952449,-6654916244765798892,2016-07-02 04:00:00,2016-07-02 08:00:00
-7483085546516952451,-6654916244765798893,2016-07-02 12:00:00,2016-07-02 15:00:00
-7483085546516952453,-6654916244765798894,2016-07-02 16:00:00,2016-07-02 17:00:00
-7483085546516952460,-6654916244765798895,2016-07-02 08:00:00,2016-07-02 11:00:00
-7483085546516952450,-6654916244765798896,2016-07-02 08:00:00,2016-07-02 09:00:00
-7483085546516952450,-6654916244758798796,2016-07-02 08:00:00,2016-07-02 10:00:00
-7483085546516952454,-6654916244758798795,2016-07-02 12:00:00,2016-07-02 16:00:00
-7483085546516952460,-6654916244758798790,2016-07-02 16:00:00,2016-07-02 18:00:00
-7483085546516952453,-6654916244758798789,2016-07-02 12:00:00,2016-07-02 15:00:00
-7483085546516952453,-6654916244758798792,2016-07-02 08:00:00,2016-07-02 09:00:00
-7483085546516952456,-6654916244758798791,2016-07-02 08:00:00,2016-07-02 11:00:00
-7483085546516952451,-6654916244758798786,2016-07-01 08:00:00,2016-07-01 10:00:00
-7483085546516952454,-6654916244758798785,2016-07-01 08:00:00,2016-07-01 10:00:00
-7483085546516952450,-6654916244758798788,2016-07-01 08:00:00,2016-07-01 09:00:00
-7483085546516952450,-6654916244758798787,2016-07-01 08:00:00,2016-07-01 11:00:00
-7483085546516952451,-6654916244759798902,2016-07-01 12:00:00,2016-07-01 13:00:00
-7483085546516952454,-6654916244759798907,2016-07-01 08:00:00,2016-07-01 10:00:00
-7483085546516952459,-6654916244759798906,2016-07-01 12:00:00,2016-07-01 15:00:00
-1794832575299310818,-6654916244759798911,2016-07-01 04:00:00,2016-07-01 07:00:00
-1794832575299310818,-6654916244759798910,2016-07-01 08:00:00,2016-07-01 10:00:00
-7483085546516952456,-6654916244760798898,2016-07-01 12:00:00,2016-07-01 15:00:00
-7483085546516952454,-6654916244760798911,2016-07-01 08:00:00,2016-07-01 11:00:00
-1794832575299310818,-6654916244760798910,2016-07-01 08:00:00,2016-07-01 10:00:00
-7483085546516952455,-6654916244760798907,2016-07-01 12:00:00,2016-07-01 14:00:00
-7483085546516952450,-6654916244760798906,2016-07-01 08:00:00,2016-07-01 10:00:00
-7483085546516952455,-6654916244761798900,2016-06-30 08:00:00,2016-06-30 09:00:00
-7483085546516952449,-6654916244761798909,2016-06-30 12:00:00,2016-06-30 16:00:00
-7483085546516952456,-6654916244761798912,2016-06-30 04:00:00,2016-06-30 07:00:00
-7483085546516952460,-6654916244761798905,2016-06-30 04:00:00,2016-06-30 05:00:00
-7483085546516952451,-6654916244761798908,2016-06-30 08:00:00,2016-06-30 09:00:00
-7483085546516952449,-6654916244754798792,2016-06-30 08:00:00,2016-06-30 09:00:00
5352598078744028094,-890459858936846263,2016-07-01 04:00:00,2016-07-01 08:00:00
5352598078744028082,-890459858936846264,2016-07-01 04:00:00,2016-07-01 08:00:00
5352598078744028091,-890459858936846261,2016-07-01 08:00:00,2016-07-01 09:00:00
5352598078744028095,-890459858936846262,2016-07-01 08:00:00,2016-07-01 10:00:00
5352598078744028095,-890459858936846259,2016-07-01 04:00:00,2016-07-01 06:00:00
-3804353741440123988,-890459858936846260,2016-07-01 04:00:00,2016-07-01 05:00:00
5352598078744028091,-890459858936846257,2016-07-01 08:00:00,2016-07-01 11:00:00
5352598078744028094,-890459858936846258,2016-07-01 12:00:00,2016-07-01 14:00:00
5352598078744028094,-890459858936846271,2016-07-01 08:00:00,2016-07-01 10:00:00
5352598078744028091,-890459858936846272,2016-07-01 04:00:00,2016-07-01 06:00:00
5352598078744028089,-890459858935846258,2016-07-01 12:00:00,2016-07-01 14:00:00
-3804353741440123988,-890459858935846257,2016-07-01 04:00:00,2016-07-01 06:00:00
-3804353741440123988,-890459858935846260,2016-07-01 12:00:00,2016-07-01 15:00:00
5352598078744028091,-890459858935846259,2016-07-01 12:00:00,2016-07-01 15:00:00
-3804353741440123988,-890459858935846262,2016-07-02 04:00:00,2016-07-02 08:00:00
5352598078744028082,-890459858935846261,2016-07-02 04:00:00,2016-07-02 06:00:00
-3804353741440123988,-890459858935846264,2016-07-02 08:00:00,2016-07-02 10:00:00
5352598078744028095,-890459858935846263,2016-07-02 16:00:00,2016-07-02 19:00:00
5352598078744028082,-890459858935846266,2016-07-02 04:00:00,2016-07-02 07:00:00
5352598078744028082,-890459858935846265,2016-07-02 08:00:00,2016-07-02 10:00:00
5352598078744028088,-890459858938846249,2016-07-02 08:00:00,2016-07-02 10:00:00
5352598078744028093,-890459858938846250,2016-07-02 08:00:00,2016-07-02 11:00:00
5352598078744028088,-890459858938846251,2016-07-02 16:00:00,2016-07-02 17:00:00
5352598078744028094,-890459858938846252,2016-07-02 04:00:00,2016-07-02 07:00:00
-3804353741440123988,-890459858938846253,2016-07-02 12:00:00,2016-07-02 15:00:00
5352598078744028094,-890459858938846254,2016-07-02 12:00:00,2016-07-02 14:00:00
5352598078744028091,-890459858938846255,2016-07-02 12:00:00,2016-07-02 14:00:00
5352598078744028088,-890459858938846256,2016-07-02 08:00:00,2016-07-02 10:00:00
5352598078744028093,-890459858938846241,2016-07-02 12:00:00,2016-07-02 13:00:00
5352598078744028093,-890459858938846242,2016-07-02 08:00:00,2016-07-02 10:00:00
5352598078744028094,-890459858937846252,2016-07-02 16:00:00,2016-07-02 18:00:00
5352598078744028092,-890459858937846251,2016-07-02 12:00:00,2016-07-02 14:00:00
5352598078744028093,-890459858937846250,2016-07-02 12:00:00,2016-07-02 15:00:00
5352598078744028093,-890459858937846249,2016-07-02 16:00:00,2016-07-02 18:00:00
5352598078744028083,-890459858937846256,2016-07-02 12:00:00,2016-07-02 14:00:00
5352598078744028091,-890459858937846255,2016-07-02 12:00:00,2016-07-02 14:00:00
5352598078744028092,-890459858937846254,2016-07-02 08:00:00,2016-07-02 10:00:00
5352598078744028095,-890459858937846253,2016-07-03 08:00:00,2016-07-03 09:00:00
5352598078744028093,-890459858937846244,2016-07-03 08:00:00,2016-07-03 09:00:00
5352598078744028095,-890459858937846243,2016-07-03 08:00:00,2016-07-03 10:00:00
5352598078744028092,-890459858940846243,2016-07-03 12:00:00,2016-07-03 15:00:00
5352598078744028095,-890459858940846244,2016-07-03 08:00:00,2016-07-03 11:00:00
5352598078744028091,-890459858940846241,2016-07-03 12:00:00,2016-07-03 16:00:00
5352598078744028091,-890459858940846242,2016-07-03 04:00:00,2016-07-03 07:00:00
5352598078744028093,-890459858940846247,2016-07-03 04:00:00,2016-07-03 05:00:00
5352598078744028093,-890459858940846248,2016-07-03 12:00:00,2016-07-03 15:00:00
5352598078744028088,-890459858940846245,2016-07-03 08:00:00,2016-07-03 11:00:00
5352598078744028091,-890459858940846246,2016-07-03 12:00:00,2016-07-03 13:00:00
5352598078744028082,-890459858940846251,2016-07-03 08:00:00,2016-07-03 10:00:00
5352598078744028092,-890459858940846252,2016-07-03 12:00:00,2016-07-03 14:00:00
-3804353741440123988,-890459858939846254,2016-07-03 08:00:00,2016-07-03 09:00:00
-3804353741440123988,-890459858939846253,2016-07-03 12:00:00,2016-07-03 16:00:00
5352598078744028091,-890459858939846256,2016-07-03 04:00:00,2016-07-03 06:00:00
5352598078744028092,-890459858939846255,2016-07-03 04:00:00,2016-07-03 08:00:00
5352598078744028083,-890459858939846250,2016-07-03 12:00:00,2016-07-03 13:00:00
5352598078744028082,-890459858939846249,2016-07-03 12:00:00,2016-07-03 14:00:00
5352598078744028088,-890459858939846252,2016-07-03 08:00:00,2016-07-03 12:00:00
5352598078744028094,-890459858939846251,2016-07-03 12:00:00,2016-07-03 15:00:00
5352598078744028088,-890459858939846246,2016-07-03 12:00:00,2016-07-03 13:00:00
5352598078744028082,-890459858939846245,2016-07-03 08:00:00,2016-07-03 10:00:00
5352598078744028083,-890459858942846245,2016-07-04 12:00:00,2016-07-04 14:00:00
5352598078744028095,-890459858942846246,2016-07-04 12:00:00,2016-07-04 15:00:00
5352598078744028091,-890459858942846247,2016-07-04 08:00:00,2016-07-04 10:00:00
5352598078744028093,-890459858942846248,2016-07-04 04:00:00,2016-07-04 05:00:00
5352598078744028094,-890459858942846241,2016-07-04 04:00:00,2016-07-04 06:00:00
5352598078744028094,-890459858942846242,2016-07-04 16:00:00,2016-07-04 18:00:00
5352598078744028093,-890459858942846243,2016-07-04 04:00:00,2016-07-04 06:00:00
5352598078744028088,-890459858942846244,2016-07-04 04:00:00,2016-07-04 06:00:00
5352598078744028088,-890459858942846253,2016-07-04 12:00:00,2016-07-04 14:00:00
5352598078744028088,-890459858942846254,2016-07-04 04:00:00,2016-07-04 06:00:00
5352598078744028089,-890459858941846248,2016-07-04 08:00:00,2016-07-04 10:00:00
5352598078744028093,-890459858941846247,2016-07-04 04:00:00,2016-07-04 06:00:00
5352598078744028092,-890459858941846246,2016-07-04 12:00:00,2016-07-04 14:00:00
5352598078744028095,-890459858941846245,2016-07-04 12:00:00,2016-07-04 15:00:00
5352598078744028094,-890459858941846244,2016-07-04 08:00:00,2016-07-04 11:00:00
-3804353741440123988,-890459858941846243,2016-07-04 12:00:00,2016-07-04 14:00:00
5352598078744028095,-890459858941846242,2016-07-04 08:00:00,2016-07-04 10:00:00
5352598078744028095,-890459858941846241,2016-07-04 12:00:00,2016-07-04 13:00:00
5352598078744028095,-890459858941846256,2016-07-04 08:00:00,2016-07-04 10:00:00
5352598078744028088,-890459858941846255,2016-07-04 08:00:00,2016-07-04 11:00:00
5352598078744028082,-890459858928846159,2016-07-04 08:00:00,2016-07-04 11:00:00
5352598078744028091,-890459858928846160,2016-07-04 08:00:00,2016-07-04 11:00:00
5352598078744028092,-890459858928846157,2016-07-04 08:00:00,2016-07-04 10:00:00
5352598078744028095,-890459858928846158,2016-07-05 04:00:00,2016-07-05 07:00:00
5352598078744028091,-890459858928846155,2016-07-05 12:00:00,2016-07-05 13:00:00
5352598078744028091,-890459858928846156,2016-07-05 08:00:00,2016-07-05 09:00:00
5352598078744028089,-890459858928846153,2016-07-05 12:00:00,2016-07-05 14:00:00
5352598078744028088,-890459858928846154,2016-07-05 08:00:00,2016-07-05 09:00:00
5352598078744028093,-890459858928846151,2016-07-05 12:00:00,2016-07-05 15:00:00
5352598078744028091,-890459858928846152,2016-07-05 12:00:00,2016-07-05 13:00:00
5352598078744028092,-890459858927846154,2016-07-05 12:00:00,2016-07-05 16:00:00
5352598078744028088,-890459858927846153,2016-07-05 08:00:00,2016-07-05 10:00:00
5352598078744028082,-890459858927846156,2016-07-05 16:00:00,2016-07-05 18:00:00
5352598078744028082,-890459858927846155,2016-07-05 08:00:00,2016-07-05 10:00:00
5352598078744028089,-890459858927846158,2016-07-05 08:00:00,2016-07-05 10:00:00
5352598078744028089,-890459858927846157,2016-07-05 04:00:00,2016-07-05 07:00:00
5352598078744028082,-890459858927846160,2016-07-05 04:00:00,2016-07-05 05:00:00
5352598078744028089,-890459858927846159,2016-07-05 08:00:00,2016-07-05 10:00:00
5352598078744028094,-890459858927846146,2016-07-05 04:00:00,2016-07-05 05:00:00
5352598078744028093,-890459858927846145,2016-07-05 08:00:00,2016-07-05 12:00:00
5352598078744028094,-890460858942846254,2016-07-05 08:00:00,2016-07-05 10:00:00
5352598078744028095,-890460858942846253,2016-07-05 04:00:00,2016-07-05 06:00:00
5352598078744028083,-890460858942846256,2016-07-05 08:00:00,2016-07-05 11:00:00
5352598078744028092,-890460858942846255,2016-07-05 12:00:00,2016-07-05 14:00:00
5352598078744028091,-890460858942846250,2016-07-05 12:00:00,2016-07-05 13:00:00
5352598078744028093,-890460858942846249,2016-07-05 16:00:00,2016-07-05 18:00:00
-3804353741440123988,-890460858942846252,2016-07-06 04:00:00,2016-07-06 08:00:00
5352598078744028083,-890460858942846251,2016-07-06 04:00:00,2016-07-06 07:00:00
5352598078744028082,-890460858942846246,2016-07-06 12:00:00,2016-07-06 13:00:00
5352598078744028088,-890460858942846245,2016-07-06 12:00:00,2016-07-06 13:00:00
-3804353741440123988,-890460858943846243,2016-07-06 12:00:00,2016-07-06 14:00:00
5352598078744028082,-890460858943846244,2016-07-06 16:00:00,2016-07-06 19:00:00
5352598078744028092,-890460858943846241,2016-07-06 08:00:00,2016-07-06 09:00:00
5352598078744028083,-890460858943846242,2016-07-06 04:00:00,2016-07-06 06:00:00
5352598078744028088,-890460858943846247,2016-07-06 12:00:00,2016-07-06 14:00:00
5352598078744028083,-890460858943846248,2016-07-06 08:00:00,2016-07-06 10:00:00
5352598078744028094,-890460858943846245,2016-07-06 08:00:00,2016-07-06 11:00:00
5352598078744028091,-890460858943846246,2016-07-06 08:00:00,2016-07-06 11:00:00
5352598078744028095,-890460858943846251,2016-07-06 12:00:00,2016-07-06 13:00:00
5352598078744028091,-890460858943846252,2016-07-06 08:00:00,2016-07-06 10:00:00
5352598078744028093,-890460858944846248,2016-07-06 08:00:00,2016-07-06 11:00:00
5352598078744028095,-890460858944846247,2016-07-06 04:00:00,2016-07-06 05:00:00
5352598078744028088,-890460858944846246,2016-07-06 08:00:00,2016-07-06 12:00:00
5352598078744028094,-890460858944846245,2016-07-06 08:00:00,2016-07-06 12:00:00
-3804353741440123988,-890460858944846244,2016-07-06 04:00:00,2016-07-06 06:00:00
-3804353741440123988,-890460858944846243,2016-07-06 08:00:00,2016-07-06 10:00:00
5352598078744028091,-890460858944846242,2016-07-06 04:00:00,2016-07-06 07:00:00
6963657527301599316,8390755619561283853,2016-07-24 08:00:00,2016-07-24 10:00:00
6963657527301599318,8390754619548283878,2016-07-24 08:00:00,2016-07-24 10:00:00
6963657527301599314,8390754619548283879,2016-07-24 12:00:00,2016-07-24 16:00:00
6963657527301599320,8390754619548283880,2016-07-24 08:00:00,2016-07-24 12:00:00
6963657527301599313,8390754619548283881,2016-07-23 08:00:00,2016-07-23 11:00:00
6963657527301599316,8390754619548283882,2016-07-23 08:00:00,2016-07-23 09:00:00
6963657527301599320,8390754619548283883,2016-07-23 04:00:00,2016-07-23 06:00:00
6963657527301599320,8390754619548283884,2016-07-23 08:00:00,2016-07-23 10:00:00
6963657527301599317,8390754619548283885,2016-07-23 12:00:00,2016-07-23 14:00:00
6963657527301599320,8390754619548283886,2016-07-23 04:00:00,2016-07-23 07:00:00
6963657527301599321,8390754619548283887,2016-07-23 08:00:00,2016-07-23 11:00:00
6963657527301599321,8390754619547283877,2016-07-23 08:00:00,2016-07-23 10:00:00
6963657527301599316,8390754619547283876,2016-07-23 04:00:00,2016-07-23 05:00:00
6963657527301599319,8390754619547283883,2016-07-23 04:00:00,2016-07-23 06:00:00
6963657527301599313,8390754619547283882,2016-07-23 08:00:00,2016-07-23 10:00:00
6963657527301599320,8390754619547283880,2016-07-23 08:00:00,2016-07-23 11:00:00
6963657527301599315,8390754619547283887,2016-07-23 08:00:00,2016-07-23 10:00:00
6963657527301599319,8390754619547283886,2016-07-23 12:00:00,2016-07-23 13:00:00
6963657527301599320,8390754619547283884,2016-07-23 08:00:00,2016-07-23 09:00:00
6963657527301599314,8390754619562283848,2016-07-23 12:00:00,2016-07-23 15:00:00
6963657527301599319,8390754619562283849,2016-07-23 08:00:00,2016-07-23 09:00:00
6963657527301599321,8390754619562283846,2016-07-23 08:00:00,2016-07-23 11:00:00
6963657527301599319,8390754619562283847,2016-07-23 12:00:00,2016-07-23 13:00:00
-4363039321926345238,8390754619562283844,2016-07-23 04:00:00,2016-07-23 08:00:00
6963657527301599317,8390754619562283842,2016-07-22 12:00:00,2016-07-22 14:00:00
6963657527301599315,8390754619562283843,2016-07-22 08:00:00,2016-07-22 09:00:00
6963657527301599319,8390754619562283840,2016-07-22 04:00:00,2016-07-22 06:00:00
7963668527426599654,7725204423210622102,2016-07-24 12:00:00,2016-07-24 15:00:00
7963668527426599654,7725205423319622429,2016-07-24 08:00:00,2016-07-24 11:00:00
7963668527426599654,7725205423319622428,2016-07-24 12:00:00,2016-07-24 14:00:00
7963668527426599650,7725205423319622419,2016-07-24 08:00:00,2016-07-24 10:00:00
-6805861189720999293,7725205423319622418,2016-07-23 12:00:00,2016-07-23 14:00:00
7963668527426599648,7725205423319622417,2016-07-23 12:00:00,2016-07-23 14:00:00
7963668527426599652,7725205423319622416,2016-07-23 08:00:00,2016-07-23 11:00:00
7963668527426599654,7725205423319622423,2016-07-23 08:00:00,2016-07-23 11:00:00
7963668527426599654,7725205423319622422,2016-07-23 16:00:00,2016-07-23 17:00:00
7963668527426599658,7725205423319622421,2016-07-23 12:00:00,2016-07-23 14:00:00
7963668527426599659,7725205423319622420,2016-07-23 08:00:00,2016-07-23 12:00:00
7963668527426599654,7725205423320622430,2016-07-23 12:00:00,2016-07-23 14:00:00
7963668527426599654,7725205423320622431,2016-07-23 04:00:00,2016-07-23 06:00:00
7963668527426599648,7725205423320622416,2016-07-23 08:00:00,2016-07-23 09:00:00
7963668527426599658,7725205423320622417,2016-07-23 08:00:00,2016-07-23 10:00:00
7963668527426599653,7725205423320622418,2016-07-23 08:00:00,2016-07-23 11:00:00
7963668527426599650,7725205423320622419,2016-07-23 04:00:00,2016-07-23 07:00:00
