match_ID,best_of,round_num,tournament_ID
3390741619507283775,3,QF,2016-0311
3390741619507283774,3,QF,2016-0311
3390741619507283769,3,R16,2016-0311
3390741619507283768,3,R16,2016-0311
3390741619507283771,3,R16,2016-0311
3390741619507283770,3,R16,2016-0311
3390741619508283772,3,R16,2016-0311
3390741619508283773,3,R16,2016-0311
3390741619508283762,3,R16,2016-0311
3390741619508283763,3,R16,2016-0311
3390741619508283760,3,R32,2016-0311
3390741619508283761,3,R32,2016-0311
3390741619508283766,3,R32,2016-0311
3390741619508283767,3,R32,2016-0311
3390741619508283764,3,R32,2016-0311
3390741619508283765,3,R32,2016-0311
3390741619517283729,3,R32,2016-0311
3390741619517283728,3,R32,2016-0311
3390741619517283743,3,R32,2016-0311
3390741619517283742,3,R32,2016-0311
3390741619517283741,3,R32,2016-0311
3390741619517283740,3,R32,2016-0311
3390741619517283739,3,R32,2016-0311
3390741619517283738,3,R32,2016-0311
3390741619517283737,3,R32,2016-0311
3390741619517283736,3,R32,2016-0311
-6654915244751798799,3,F,2016-0741
-6654916244764798886,3,SF,2016-0741
-6654916244764798885,3,SF,2016-0741
-6654916244764798892,3,QF,2016-0741
-6654916244764798891,3,QF,2016-0741
-6654916244764798890,3,QF,2016-0741
-6654916244764798889,3,QF,2016-0741
-6654916244764798896,3,R16,2016-0741
-6654916244764798895,3,R16,2016-0741
-6654916244764798894,3,R16,2016-0741
-6654916244764798893,3,R16,2016-0741
-6654916244765798887,3,R16,2016-0741
-6654916244765798888,3,R16,2016-0741
-6654916244765798889,3,R16,2016-0741
-6654916244765798890,3,R16,2016-0741
-6654916244765798891,3,R32,2016-0741
-6654916244765798892,3,R32,2016-0741
-6654916244765798893,3,R32,2016-0741
-6654916244765798894,3,R32,2016-0741
-6654916244765798895,3,R32,2016-0741
-6654916244765798896,3,R32,2016-0741
-6654916244758798796,3,R32,2016-0741
-6654916244758798795,3,R32,2016-0741
-6654916244758798790,3,R32,2016-0741
-6654916244758798789,3,R32,2016-0741
-6654916244758798792,3,R32,2016-0741
-6654916244758798791,3,R32,2016-0741
-6654916244758798786,3,R32,2016-0741
-6654916244758798785,3,R32,2016-0741
-6654916244758798788,3,R32,2016-0741
-6654916244758798787,3,R32,2016-0741
-6654916244759798902,3,R64,2016-0741
-6654916244759798907,3,R64,2016-0741
-6654916244759798906,3,R64,2016-0741
-6654916244759798911,3,R64,2016-0741
-6654916244759798910,3,R64,2016-0741
-6654916244760798898,3,R64,2016-0741
-6654916244760798911,3,R64,2016-0741
-6654916244760798910,3,R64,2016-0741
-6654916244760798907,3,R64,2016-0741
-6654916244760798906,3,R64,2016-0741
-6654916244761798900,3,R64,2016-0741
-6654916244761798909,3,R64,2016-0741
-6654916244761798912,3,R64,2016-0741
-6654916244761798905,3,R64,2016-0741
-6654916244761798908,3,R64,2016-0741
-6654916244754798792,3,R64,2016-0741
-890459858936846263,5,R128,2016-540
-890459858936846264,5,R128,2016-540
-890459858936846261,5,R128,2016-540
-890459858936846262,5,R128,2016-540
-890459858936846259,5,R128,2016-540
-890459858936846260,5,R128,2016-540
-890459858936846257,5,R128,2016-540
-890459858936846258,5,R128,2016-540
-890459858936846271,5,R128,2016-540
-890459858936846272,5,R128,2016-540
-890459858935846258,5,R128,2016-540
-890459858935846257,5,R128,2016-540
-890459858935846260,5,R128,2016-540
-890459858935846259,5,R128,2016-540
-890459858935846262,5,R128,2016-540
-890459858935846261,5,R128,2016-540
-890459858935846264,5,R128,2016-540
-890459858935846263,5,R128,2016-540
-890459858935846266,5,R128,2016-540
-890459858935846265,5,R128,2016-540
-890459858938846249,5,R128,2016-540
-890459858938846250,5,R128,2016-540
-890459858938846251,5,R128,2016-540
-890459858938846252,5,R128,2016-540
-890459858938846253,5,R128,2016-540
-890459858938846254,5,R128,2016-540
-890459858938846255,5,R128,2016-540
-890459858938846256,5,R128,2016-540
-890459858938846241,5,R128,2016-540
-890459858938846242,5,R128,2016-540
-890459858937846252,5,R128,2016-540
-890459858937846251,5,R128,2016-540
-890459858937846250,5,R128,2016-540
-890459858937846249,5,R128,2016-540
-890459858937846256,5,R128,2016-540
-890459858937846255,5,R128,2016-540
-890459858937846254,5,R128,2016-540
-890459858937846253,5,R128,2016-540
-890459858937846244,5,R128,2016-540
-890459858937846243,5,R128,2016-540
-890459858940846243,5,R128,2016-540
-890459858940846244,5,R128,2016-540
-890459858940846241,5,R128,2016-540
-890459858940846242,5,R128,2016-540
-890459858940846247,5,R128,2016-540
-890459858940846248,5,R128,2016-540
-890459858940846245,5,R128,2016-540
-890459858940846246,5,R128,2016-540
-890459858940846251,5,R128,2016-540
-890459858940846252,5,R128,2016-540
-890459858939846254,5,R128,2016-540
-890459858939846253,5,R128,2016-540
-890459858939846256,5,R128,2016-540
-890459858939846255,5,R128,2016-540
-890459858939846250,5,R128,2016-540
-890459858939846249,5,R128,2016-540
-890459858939846252,5,R128,2016-540
-890459858939846251,5,R128,2016-540
-890459858939846246,5,R128,2016-540
-890459858939846245,5,R128,2016-540
-890459858942846245,5,R128,2016-540
-890459858942846246,5,R128,2016-540
-890459858942846247,5,R128,2016-540
-890459858942846248,5,R128,2016-540
-890459858942846241,5,R64,2016-540
-890459858942846242,5,R64,2016-540
-890459858942846243,5,R64,2016-540
-890459858942846244,5,R64,2016-540
-890459858942846253,5,R64,2016-540
-890459858942846254,5,R64,2016-540
-890459858941846248,5,R64,2016-540
-890459858941846247,5,R64,2016-540
-890459858941846246,5,R64,2016-540
-890459858941846245,5,R64,2016-540
-890459858941846244,5,R64,2016-540
-890459858941846243,5,R64,2016-540
-890459858941846242,5,R64,2016-540
-890459858941846241,5,R64,2016-540
-890459858941846256,5,R64,2016-540
-890459858941846255,5,R64,2016-540
-890459858928846159,5,R64,2016-540
-890459858928846160,5,R64,2016-540
-890459858928846157,5,R64,2016-540
-890459858928846158,5,R64,2016-540
-890459858928846155,5,R64,2016-540
-890459858928846156,5,R64,2016-540
-890459858928846153,5,R64,2016-540
-890459858928846154,5,R64,2016-540
-890459858928846151,5,R64,2016-540
-890459858928846152,5,R64,2016-540
-890459858927846154,5,R64,2016-540
-890459858927846153,5,R64,2016-540
-890459858927846156,5,R64,2016-540
-890459858927846155,5,R64,2016-540
-890459858927846158,5,R64,2016-540
-890459858927846157,5,R64,2016-540
-890459858927846160,5,R32,2016-540
-890459858927846159,5,R32,2016-540
-890459858927846146,5,R32,2016-540
-890459858927846145,5,R32,2016-540
-890460858942846254,5,R32,2016-540
-890460858942846253,5,R32,2016-540
-890460858942846256,5,R32,2016-540
-890460858942846255,5,R32,2016-540
-890460858942846250,5,R32,2016-540
-890460858942846249,5,R32,2016-540
-890460858942846252,5,R32,2016-540
-890460858942846251,5,R32,2016-540
-890460858942846246,5,R32,2016-540
-890460858942846245,5,R32,2016-540
-890460858943846243,5,R32,2016-540
-890460858943846244,5,R32,2016-540
-890460858943846241,5,R16,2016-540
-890460858943846242,5,R16,2016-540
-890460858943846247,5,R16,2016-540
-890460858943846248,5,R16,2016-540
-890460858943846245,5,R16,2016-540
-890460858943846246,5,R16,2016-540
-890460858943846251,5,R16,2016-540
-890460858943846252,5,R16,2016-540
-890460858944846248,5,QF,2016-540
-890460858944846247,5,QF,2016-540
-890460858944846246,5,QF,2016-540
-890460858944846245,5,QF,2016-540
-890460858944846244,5,SF,2016-540
-890460858944846243,5,SF,2016-540
-890460858944846242,5,F,2016-540
8390755619561283853,3,F,2016-0316
8390754619548283878,3,SF,2016-0316
8390754619548283879,3,SF,2016-0316
8390754619548283880,3,QF,2016-0316
8390754619548283881,3,QF,2016-0316
8390754619548283882,3,QF,2016-0316
8390754619548283883,3,QF,2016-0316
8390754619548283884,3,R16,2016-0316
8390754619548283885,3,R16,2016-0316
8390754619548283886,3,R16,2016-0316
8390754619548283887,3,R16,2016-0316
8390754619547283877,3,R16,2016-0316
8390754619547283876,3,R16,2016-0316
8390754619547283883,3,R16,2016-0316
8390754619547283882,3,R16,2016-0316
8390754619547283880,3,R32,2016-0316
8390754619547283887,3,R32,2016-0316
8390754619547283886,3,R32,2016-0316
8390754619547283884,3,R32,2016-0316
8390754619562283848,3,R32,2016-0316
8390754619562283849,3,R32,2016-0316
8390754619562283846,3,R32,2016-0316
8390754619562283847,3,R32,2016-0316
8390754619562283844,3,R32,2016-0316
8390754619562283842,3,R32,2016-0316
8390754619562283843,3,R32,2016-0316
8390754619562283840,3,R32,2016-0316
7725204423210622102,3,F,2016-0414
7725205423319622429,3,SF,2016-0414
7725205423319622428,3,SF,2016-0414
7725205423319622419,3,QF,2016-0414
7725205423319622418,3,QF,2016-0414
7725205423319622417,3,QF,2016-0414
7725205423319622416,3,QF,2016-0414
7725205423319622423,3,R16,2016-0414
7725205423319622422,3,R16,2016-0414
7725205423319622421,3,R16,2016-0414
7725205423319622420,3,R16,2016-0414
7725205423320622430,3,R16,2016-0414
7725205423320622431,3,R16,2016-0414
7725205423320622416,3,R16,2016-0414
7725205423320622417,3,R16,2016-0414
7725205423320622418,3,R32,2016-0414
7725205423320622419,3,R32,2016-0414
7725205423320622420,3,R32,2016-0414
7725205423320622421,3,R32,2016-0414
7725205423320622422,3,R32,2016-0414
7725205423320622423,3,R32,2016-0414
7725205423317622423,3,R32,2016-0414
7725205423317622422,3,R32,2016-0414
7725205423317622425,3,R32,2016-0414
7725205423317622424,3,R32,2016-0414
7725205423317622427,3,R32,2016-0414
7725205423317622426,3,R32,2016-0414
7725205423317622429,3,R32,2016-0414
7725205423317622428,3,R32,2016-0414
7725205423317622431,3,R32,2016-0414
7725205423317622430,3,R32,2016-0414
7390744619426283544,3,F,2016-0315
7390745619423283559,3,SF,2016-0315
7390745619423283558,3,SF,2016-0315
7390745619423283561,3,QF,2016-0315
7390745619423283560,3,QF,2016-0315
7390745619423283563,3,QF,2016-0315
7390745619423283562,3,QF,2016-0315
7390745619423283565,3,R16,2016-0315
7390745619423283564,3,R16,2016-0315
7390745619423283567,3,R16,2016-0315
7390745619423283566,3,R16,2016-0315
7390745619424283552,3,R16,2016-0315
7390745619424283553,3,R16,2016-0315
7390745619424283566,3,R16,2016-0315
7390745619424283567,3,R16,2016-0315
7390745619424283565,3,R32,2016-0315
7390745619424283562,3,R32,2016-0315
7390745619424283563,3,R32,2016-0315
7390745619424283561,3,R32,2016-0315
7390745619425283565,3,R32,2016-0315
7390745619425283564,3,R32,2016-0315
7390745619425283555,3,R32,2016-0315
7390745619425283554,3,R32,2016-0315
7390745619425283553,3,R32,2016-0315
7390745619425283559,3,R32,2016-0315
7390745619425283558,3,R32,2016-0315
7390745619425283557,3,R32,2016-0315
6390741619531283875,3,F,2016-0314
6390740619534283844,3,SF,2016-0314
6390740619534283845,3,SF,2016-0314
6390740619534283850,3,QF,2016-0314
6390740619534283851,3,QF,2016-0314
6390740619534283848,3,QF,2016-0314
6390740619534283849,3,QF,2016-0314
6390740619534283854,3,R16,2016-0314
6390740619534283855,3,R16,2016-0314
6390740619534283852,3,R16,2016-0314
6390740619534283853,3,R16,2016-0314
6390740619533283867,3,R16,2016-0314
6390740619533283866,3,R16,2016-0314
6390740619533283861,3,R16,2016-0314
6390740619533283860,3,R16,2016-0314
6390740619533283862,3,R32,2016-0314
6390740619533283857,3,R32,2016-0314
6390740619533283856,3,R32,2016-0314
6390740619533283858,3,R32,2016-0314
6390740619528283882,3,R32,2016-0314
6390740619528283883,3,R32,2016-0314
6390740619528283876,3,R32,2016-0314
6390740619528283877,3,R32,2016-0314
6390740619528283878,3,R32,2016-0314
6390740619528283872,3,R32,2016-0314
6390740619528283873,3,R32,2016-0314
6390740619528283874,3,R32,2016-0314
-4609299380449716004,3,F,2016-0319
-4609298380436716021,3,SF,2016-0319
-4609298380436716022,3,SF,2016-0319
-4609298380436716027,3,QF,2016-0319
-4609298380436716028,3,QF,2016-0319
-4609298380436716025,3,QF,2016-0319
-4609298380436716026,3,QF,2016-0319
-4609298380436716031,3,R16,2016-0319
-4609298380436716032,3,R16,2016-0319
-4609298380436716029,3,R16,2016-0319
-4609298380436716030,3,R16,2016-0319
-4609298380435715916,3,R16,2016-0319
-4609298380435715915,3,R16,2016-0319
-4609298380435715910,3,R16,2016-0319
-4609298380435715909,3,R16,2016-0319
-4609298380435715911,3,R32,2016-0319
-4609298380435715906,3,R32,2016-0319
-4609298380435715905,3,R32,2016-0319
-4609298380435715907,3,R32,2016-0319
-4609298380442716007,3,R32,2016-0319
-4609298380442716008,3,R32,2016-0319
-4609298380442716009,3,R32,2016-0319
-4609298380442716010,3,R32,2016-0319
-4609298380442716011,3,R32,2016-0319
-4609298380442716013,3,R32,2016-0319
-4609298380442716014,3,R32,2016-0319
-4609298380442716015,3,R32,2016-0319
-6160690313605687541,3,F,2016-0439
-6160691313618687508,3,SF,2016-0439
-6160691313618687507,3,SF,2016-0439
-6160691313618687518,3,QF,2016-0439
-6160691313618687517,3,QF,2016-0439
-6160691313618687520,3,QF,2016-0439
-6160691313618687519,3,QF,2016-0439
-6160691313618687514,3,R16,2016-0439
-6160691313618687513,3,R16,2016-0439
-6160691313618687516,3,R16,2016-0439
-6160691313618687515,3,R16,2016-0439
-6160691313619687517,3,R16,2016-0439
-6160691313619687518,3,R16,2016-0439
-6160691313619687507,3,R16,2016-0439
-6160691313619687508,3,R16,2016-0439
-6160691313619687506,3,R32,2016-0439
-6160691313619687511,3,R32,2016-0439
-6160691313619687512,3,R32,2016-0439
-6160691313619687510,3,R32,2016-0439
-6160691313608687550,3,R32,2016-0439
-6160691313608687549,3,R32,2016-0439
-6160691313608687540,3,R32,2016-0439
-6160691313608687539,3,R32,2016-0439
-6160691313608687538,3,R32,2016-0439
-6160691313608687544,3,R32,2016-0439
-6160691313608687543,3,R32,2016-0439
-6160691313608687542,3,R32,2016-0439
-7840911458855788422,3,F,2016-M035
-7840910458842788463,3,SF,2016-M035
-7840910458842788464,3,SF,2016-M035
-7840910458842788449,3,QF,2016-M035
-7840910458842788450,3,QF,2016-M035
-7840910458842788451,3,QF,2016-M035
-7840910458842788452,3,QF,2016-M035
-7840910458842788453,3,R16,2016-M035
-7840910458842788454,3,R16,2016-M035
-7840910458842788455,3,R16,2016-M035
-7840910458842788456,3,R16,2016-M035
-7840910458841788462,3,R16,2016-M035
-7840910458841788461,3,R16,2016-M035
-7840910458841788452,3,R16,2016-M035
-7840910458841788451,3,R16,2016-M035
-7840910458841788450,3,R32,2016-M035
-7840910458841788449,3,R32,2016-M035
-7840910458841788456,3,R32,2016-M035
-7840910458841788455,3,R32,2016-M035
-7840910458841788454,3,R32,2016-M035
-7840910458841788453,3,R32,2016-M035
-7840910458852788429,3,R32,2016-M035
-7840910458852788430,3,R32,2016-M035
-7840910458852788419,3,R32,2016-M035
-7840910458852788420,3,R32,2016-M035
-7840910458852788417,3,R32,2016-M035
-7840910458852788418,3,R32,2016-M035
-7840910458852788423,3,R32,2016-M035
-7840910458852788424,3,R32,2016-M035
-7840910458852788421,3,R32,2016-M035
-7840910458852788422,3,R32,2016-M035
-7840910458851788419,3,R64,2016-M035
-7840910458851788430,3,R64,2016-M035
-7840910458851788431,3,R64,2016-M035
-7840910458851788426,3,R64,2016-M035
-7840910458851788427,3,R64,2016-M035
-7840910458854788427,3,R64,2016-M035
-7840910458854788422,3,R64,2016-M035
-7840910458854788423,3,R64,2016-M035
-7840910458854788418,3,R64,2016-M035
-7840910458854788419,3,R64,2016-M035
-7840910458853788425,3,R64,2016-M035
-7840910458853788424,3,R64,2016-M035
-7840910458853788421,3,R64,2016-M035
-7840910458853788420,3,R64,2016-M035
-7840910458853788417,3,R64,2016-M035
-7840910458848788441,3,R64,2016-M035
8282259554662967070,3,F,2016-0421
8282260554659967077,3,SF,2016-0421
8282260554659967076,3,SF,2016-0421
8282260554659967083,3,QF,2016-0421
8282260554659967082,3,QF,2016-0421
8282260554659967081,3,QF,2016-0421
8282260554659967080,3,QF,2016-0421
8282260554659967087,3,R16,2016-0421
8282260554659967086,3,R16,2016-0421
8282260554659967085,3,R16,2016-0421
8282260554659967084,3,R16,2016-0421
8282260554660967078,3,R16,2016-0421
8282260554660967079,3,R16,2016-0421
8282260554660967080,3,R16,2016-0421
8282260554660967081,3,R16,2016-0421
8282260554660967082,3,R32,2016-0421
8282260554660967083,3,R32,2016-0421
8282260554660967084,3,R32,2016-0421
8282260554660967085,3,R32,2016-0421
8282260554660967086,3,R32,2016-0421
8282260554660967087,3,R32,2016-0421
8282260554673967055,3,R32,2016-0421
8282260554673967054,3,R32,2016-0421
8282260554673967041,3,R32,2016-0421
8282260554673967040,3,R32,2016-0421
8282260554673967043,3,R32,2016-0421
8282260554673967042,3,R32,2016-0421
8282260554673967045,3,R32,2016-0421
8282260554673967044,3,R32,2016-0421
8282260554673967047,3,R32,2016-0421
8282260554673967046,3,R32,2016-0421
8282260554674967049,3,R64,2016-0421
8282260554674967046,3,R64,2016-0421
8282260554674967047,3,R64,2016-0421
8282260554674967044,3,R64,2016-0421
8282260554674967045,3,R64,2016-0421
8282260554674967042,3,R64,2016-0421
8282260554674967041,3,R64,2016-0421
8282260554671967041,3,R64,2016-0421
8282260554671967040,3,R64,2016-0421
8282260554671967055,3,R64,2016-0421
8282260554671967054,3,R64,2016-0421
8282260554671967053,3,R64,2016-0421
8282260554671967050,3,R64,2016-0421
8282260554671967049,3,R64,2016-0421
8282260554671967048,3,R64,2016-0421
8282260554672967042,3,R64,2016-0421
8282260554672967043,3,R64,2016-0421
8282260554672967052,3,R64,2016-0421
8282260554672967055,3,R64,2016-0421
8282260554672967048,3,R64,2016-0421
8282260554672967049,3,R64,2016-0421
8282260554672967050,3,R64,2016-0421
8282260554672967051,3,R64,2016-0421
8282260554669967067,3,R64,2016-0421
5164506156094766397,3,F,2016-6116
5164505156081766294,3,SF,2016-6116
5164505156081766295,3,SF,2016-6116
5164505156081766296,3,QF,2016-6116
5164505156081766297,3,QF,2016-6116
5164505156081766298,3,QF,2016-6116
5164505156081766299,3,QF,2016-6116
5164505156081766300,3,R16,2016-6116
5164505156081766301,3,R16,2016-6116
5164505156081766302,3,R16,2016-6116
5164505156081766303,3,R16,2016-6116
5164505156080766293,3,R16,2016-6116
5164505156080766292,3,R16,2016-6116
5164505156080766299,3,R16,2016-6116
5164505156080766298,3,R16,2016-6116
5164505156080766296,3,R32,2016-6116
5164505156080766303,3,R32,2016-6116
5164505156080766302,3,R32,2016-6116
5164505156080766300,3,R32,2016-6116
5164505156095766392,3,R32,2016-6116
5164505156095766393,3,R32,2016-6116
5164505156095766390,3,R32,2016-6116
5164505156095766391,3,R32,2016-6116
5164505156095766388,3,R32,2016-6116
5164505156095766386,3,R32,2016-6116
5164505156095766387,3,R32,2016-6116
5164505156095766384,3,R32,2016-6116
-5037479871955830212,3,F,2016-7480
-5037478871942830229,3,SF,2016-7480
-5037478871942830230,3,SF,2016-7480
-5037478871942830235,3,QF,2016-7480
-5037478871942830236,3,QF,2016-7480
-5037478871942830233,3,QF,2016-7480
-5037478871942830234,3,QF,2016-7480
-5037478871942830239,3,R16,2016-7480
-5037478871942830240,3,R16,2016-7480
-5037478871942830237,3,R16,2016-7480
-5037478871942830238,3,R16,2016-7480
-5037478871941830252,3,R16,2016-7480
-5037478871941830251,3,R16,2016-7480
-5037478871941830246,3,R16,2016-7480
-5037478871941830245,3,R16,2016-7480
-5037478871941830247,3,R32,2016-7480
-5037478871941830242,3,R32,2016-7480
-5037478871941830241,3,R32,2016-7480
-5037478871941830243,3,R32,2016-7480
-5037478871948830215,3,R32,2016-7480
-5037478871948830216,3,R32,2016-7480
-5037478871948830217,3,R32,2016-7480
-5037478871948830218,3,R32,2016-7480
-5037478871948830219,3,R32,2016-7480
-5037478871948830221,3,R32,2016-7480
-5037478871948830222,3,R32,2016-7480
-5037478871948830223,3,R32,2016-7480
5094407062192155668,3,R64,2016-O16
5094407062192155669,3,R64,2016-O16
5094407062192155670,3,R64,2016-O16
5094407062192155671,3,R64,2016-O16
5094407062192155664,3,R64,2016-O16
5094407062192155665,3,R64,2016-O16
5094407062192155666,3,R64,2016-O16
5094407062192155667,3,R64,2016-O16
5094407062192155676,3,R64,2016-O16
5094407062192155677,3,R64,2016-O16
5094407062191155671,3,R64,2016-O16
5094407062191155670,3,R64,2016-O16
5094407062191155669,3,R64,2016-O16
5094407062191155668,3,R64,2016-O16
5094407062191155667,3,R64,2016-O16
5094407062191155666,3,R64,2016-O16
5094407062191155665,3,R64,2016-O16
5094407062191155664,3,R64,2016-O16
5094407062191155679,3,R64,2016-O16
5094407062191155678,3,R64,2016-O16
5094407062194155662,3,R64,2016-O16
5094407062194155663,3,R64,2016-O16
5094407062194155660,3,R64,2016-O16
5094407062194155661,3,R64,2016-O16
5094407062194155658,3,R64,2016-O16
5094407062194155659,3,R64,2016-O16
5094407062194155656,3,R64,2016-O16
5094407062194155657,3,R64,2016-O16
5094407062194155654,3,R64,2016-O16
5094407062194155655,3,R64,2016-O16
5094407062193155657,3,R64,2016-O16
5094407062193155656,3,R64,2016-O16
5094407062193155659,3,R32,2016-O16
5094407062193155658,3,R32,2016-O16
5094407062193155661,3,R32,2016-O16
5094407062193155660,3,R32,2016-O16
5094407062193155663,3,R32,2016-O16
5094407062193155662,3,R32,2016-O16
5094407062193155649,3,R32,2016-O16
5094407062193155648,3,R32,2016-O16
5094407062188155672,3,R32,2016-O16
5094407062188155673,3,R32,2016-O16
5094407062188155674,3,R32,2016-O16
5094407062188155675,3,R32,2016-O16
5094407062188155676,3,R32,2016-O16
5094407062188155677,3,R32,2016-O16
5094407062188155678,3,R32,2016-O16
5094407062188155679,3,R32,2016-O16
5094407062188155664,3,R16,2016-O16
5094407062188155665,3,R16,2016-O16
5094407062187155675,3,R16,2016-O16
5094407062187155674,3,R16,2016-O16
5094407062187155673,3,R16,2016-O16
5094407062187155672,3,R16,2016-O16
5094407062187155679,3,R16,2016-O16
5094407062187155678,3,R16,2016-O16
5094407062187155677,3,QF,2016-O16
5094407062187155676,3,QF,2016-O16
5094407062187155667,3,QF,2016-O16
5094407062187155666,3,QF,2016-O16
5094407062190155666,3,SF,2016-O16
5094407062190155667,3,SF,2016-O16
5094407062190155664,5,F,2016-O16
5094407062190155665,3,BR,2016-O16
-2837146253551891556,3,F,2016-M024
-2837145253538891573,3,SF,2016-M024
-2837145253538891574,3,SF,2016-M024
-2837145253538891579,3,QF,2016-M024
-2837145253538891580,3,QF,2016-M024
-2837145253538891577,3,QF,2016-M024
-2837145253538891578,3,QF,2016-M024
-2837145253538891583,3,R16,2016-M024
-2837145253538891584,3,R16,2016-M024
-2837145253538891581,3,R16,2016-M024
-2837145253538891582,3,R16,2016-M024
-2837145253537891468,3,R16,2016-M024
-2837145253537891467,3,R16,2016-M024
-2837145253537891462,3,R16,2016-M024
-2837145253537891461,3,R16,2016-M024
-2837145253537891464,3,R32,2016-M024
-2837145253537891463,3,R32,2016-M024
-2837145253537891458,3,R32,2016-M024
-2837145253537891457,3,R32,2016-M024
-2837145253537891460,3,R32,2016-M024
-2837145253537891459,3,R32,2016-M024
-2837145253544891559,3,R32,2016-M024
-2837145253544891560,3,R32,2016-M024
-2837145253544891561,3,R32,2016-M024
-2837145253544891562,3,R32,2016-M024
-2837145253544891563,3,R32,2016-M024
-2837145253544891564,3,R32,2016-M024
-2837145253544891565,3,R32,2016-M024
-2837145253544891566,3,R32,2016-M024
-2837145253544891567,3,R32,2016-M024
-2837145253544891568,3,R32,2016-M024
-2837145253543891557,3,R64,2016-M024
-2837145253543891564,3,R64,2016-M024
-2837145253543891563,3,R64,2016-M024
-2837145253543891562,3,R64,2016-M024
-2837145253543891561,3,R64,2016-M024
-2837145253543891568,3,R64,2016-M024
-2837145253543891565,3,R64,2016-M024
-2837145253542891577,3,R64,2016-M024
-2837145253542891578,3,R64,2016-M024
-2837145253542891575,3,R64,2016-M024
-2837145253542891576,3,R64,2016-M024
-2837145253542891573,3,R64,2016-M024
-2837145253542891572,3,R64,2016-M024
-2837145253542891569,3,R64,2016-M024
-2837145253542891570,3,R64,2016-M024
-2837145253541891584,3,R64,2016-M024
-2837145253541891583,3,R64,2016-M024
-2837145253541891570,3,R64,2016-M024
-2837145253541891571,3,R64,2016-M024
-2837145253541891574,3,R64,2016-M024
-2837145253541891573,3,R64,2016-M024
-2837145253541891576,3,R64,2016-M024
-2837145253541891575,3,R64,2016-M024
-2837145253548891563,3,R64,2016-M024
5610066755362242765,3,F,2016-6242
5610065755349242790,3,SF,2016-6242
5610065755349242791,3,SF,2016-6242
5610065755349242792,3,QF,2016-6242
5610065755349242793,3,QF,2016-6242
5610065755349242794,3,QF,2016-6242
5610065755349242795,3,QF,2016-6242
5610065755349242796,3,R16,2016-6242
5610065755349242797,3,R16,2016-6242
5610065755349242798,3,R16,2016-6242
5610065755349242799,3,R16,2016-6242
5610065755348242789,3,R16,2016-6242
5610065755348242788,3,R16,2016-6242
5610065755348242795,3,R16,2016-6242
5610065755348242794,3,R16,2016-6242
5610065755348242793,3,R32,2016-6242
5610065755348242792,3,R32,2016-6242
5610065755348242799,3,R32,2016-6242
5610065755348242798,3,R32,2016-6242
5610065755348242797,3,R32,2016-6242
5610065755348242796,3,R32,2016-6242
5610065755363242760,3,R32,2016-6242
5610065755363242761,3,R32,2016-6242
5610065755363242758,3,R32,2016-6242
5610065755363242759,3,R32,2016-6242
5610065755363242756,3,R32,2016-6242
5610065755363242757,3,R32,2016-6242
5610065755363242754,3,R32,2016-6242
5610065755363242755,3,R32,2016-6242
5610065755363242752,3,R32,2016-6242
5610065755363242753,3,R32,2016-6242
5610065755362242766,3,R64,2016-6242
5610065755362242753,3,R64,2016-6242
5610065755362242754,3,R64,2016-6242
5610065755362242757,3,R64,2016-6242
5610065755362242758,3,R64,2016-6242
5610065755361242754,3,R64,2016-6242
5610065755361242765,3,R64,2016-6242
5610065755361242766,3,R64,2016-6242
5610065755361242761,3,R64,2016-6242
5610065755361242762,3,R64,2016-6242
5610065755360242752,3,R64,2016-6242
5610065755360242767,3,R64,2016-6242
5610065755360242764,3,R64,2016-6242
5610065755360242763,3,R64,2016-6242
5610065755360242760,3,R64,2016-6242
5610065755359242756,3,R64,2016-6242
3102159731073360779,5,R128,2016-560
3102159731073360778,5,R128,2016-560
3102159731073360777,5,R128,2016-560
3102159731073360776,5,R128,2016-560
3102159731073360783,5,R128,2016-560
3102159731073360782,5,R128,2016-560
3102159731073360781,5,R128,2016-560
3102159731073360780,5,R128,2016-560
3102159731073360771,5,R128,2016-560
3102159731073360770,5,R128,2016-560
3102159731074360776,5,R128,2016-560
3102159731074360777,5,R128,2016-560
3102159731074360778,5,R128,2016-560
3102159731074360779,5,R128,2016-560
3102159731074360780,5,R128,2016-560
3102159731074360781,5,R128,2016-560
3102159731074360782,5,R128,2016-560
3102159731074360783,5,R128,2016-560
3102159731074360768,5,R128,2016-560
3102159731074360769,5,R128,2016-560
3102159731075360781,5,R128,2016-560
3102159731075360780,5,R128,2016-560
3102159731075360783,5,R128,2016-560
3102159731075360782,5,R128,2016-560
3102159731075360777,5,R128,2016-560
3102159731075360776,5,R128,2016-560
3102159731075360779,5,R128,2016-560
3102159731075360778,5,R128,2016-560
3102159731075360773,5,R128,2016-560
3102159731075360772,5,R128,2016-560
3102159731076360770,5,R128,2016-560
3102159731076360771,5,R128,2016-560
3102159731076360768,5,R128,2016-560
3102159731076360769,5,R128,2016-560
3102159731076360774,5,R128,2016-560
3102159731076360775,5,R128,2016-560
3102159731076360772,5,R128,2016-560
3102159731076360773,5,R128,2016-560
3102159731076360778,5,R128,2016-560
3102159731076360779,5,R128,2016-560
3102159731077360775,5,R128,2016-560
3102159731077360774,5,R128,2016-560
3102159731077360773,5,R128,2016-560
3102159731077360772,5,R128,2016-560
3102159731077360771,5,R128,2016-560
